index,product_id,category,sub_category,cost_price,list_price
5900,FUR-FU-10001889,Furniture,Furnishings,30,30
5902,OFF-PA-10002764,Office Supplies,Paper,40,50
5904,OFF-LA-10000414,Office Supplies,Labels,30,40
5905,TEC-AC-10003441,Technology,Accessories,20,20
5906,OFF-BI-10002353,Office Supplies,Binders,20,20
5908,FUR-FU-10003026,Furniture,Furnishings,10,10
5909,OFF-BI-10000632,Office Supplies,Binders,80,100
5910,OFF-ST-10001328,Office Supplies,Storage,40,50
5911,OFF-SU-10004661,Office Supplies,Supplies,20,30
5913,OFF-LA-10002762,Office Supplies,Labels,70,90
5914,FUR-CH-10001973,Furniture,Chairs,180,200
5915,OFF-ST-10003058,Office Supplies,Storage,80,90
5916,FUR-BO-10004834,Furniture,Bookcases,3810,4230
5917,FUR-BO-10002213,Furniture,Bookcases,1720,2000
5918,TEC-PH-10002170,Technology,Phones,200,210
5920,OFF-PA-10004071,Office Supplies,Paper,100,110
5921,TEC-PH-10000169,Technology,Phones,60,70
5922,FUR-TA-10002958,Furniture,Tables,250,310
5923,OFF-AR-10001177,Office Supplies,Art,20,20
5924,TEC-AC-10004975,Technology,Accessories,1010,1100
5925,FUR-TA-10001086,Furniture,Tables,1100,1220
5928,FUR-BO-10001519,Furniture,Bookcases,90,90
5930,TEC-PH-10001363,Technology,Phones,630,680
5933,TEC-AC-10003033,Technology,Accessories,490,530
5937,TEC-PH-10003811,Technology,Phones,90,100
5938,OFF-LA-10004178,Office Supplies,Labels,10,10
5939,TEC-AC-10001465,Technology,Accessories,370,440
5941,TEC-PH-10001700,Technology,Phones,190,210
5942,FUR-FU-10000771,Furniture,Furnishings,10,10
5945,OFF-ST-10004258,Office Supplies,Storage,50,50
5946,OFF-BI-10004040,Office Supplies,Binders,30,30
5947,OFF-EN-10003862,Office Supplies,Envelopes,30,40
5948,TEC-AC-10004571,Technology,Accessories,280,300
5950,OFF-BI-10002026,Office Supplies,Binders,210,230
5951,OFF-PA-10001826,Office Supplies,Paper,20,20
5952,OFF-AR-10001231,Office Supplies,Art,10,10
5953,FUR-FU-10000409,Furniture,Furnishings,20,20
5954,FUR-BO-10002545,Furniture,Bookcases,430,520
5955,OFF-ST-10002756,Office Supplies,Storage,550,680
5956,OFF-AP-10003842,Office Supplies,Appliances,130,150
5957,OFF-EN-10004459,Office Supplies,Envelopes,30,30
5958,FUR-CH-10003746,Furniture,Chairs,720,770
5960,TEC-PH-10001425,Technology,Phones,480,580
5962,OFF-PA-10003625,Office Supplies,Paper,100,120
5963,OFF-SU-10004768,Office Supplies,Supplies,20,20
5964,OFF-ST-10000777,Office Supplies,Storage,210,230
5965,TEC-PH-10003171,Technology,Phones,100,110
5966,OFF-PA-10001033,Office Supplies,Paper,70,80
5967,OFF-PA-10000418,Office Supplies,Paper,90,100
5969,OFF-PA-10002230,Office Supplies,Paper,20,20
5970,FUR-FU-10003577,Furniture,Furnishings,40,40
5971,FUR-BO-10001811,Furniture,Bookcases,210,240
5972,OFF-AP-10003779,Office Supplies,Appliances,360,410
5973,OFF-ST-10000676,Office Supplies,Storage,310,390
5974,OFF-ST-10001496,Office Supplies,Storage,330,360
5976,TEC-PH-10004614,Technology,Phones,490,550
5977,FUR-TA-10001039,Furniture,Tables,340,430
5978,OFF-BI-10000474,Office Supplies,Binders,20,30
5979,FUR-CH-10004698,Furniture,Chairs,140,160
5983,FUR-FU-10001185,Furniture,Furnishings,160,190
5984,OFF-BI-10003007,Office Supplies,Binders,70,80
5985,OFF-ST-10002485,Office Supplies,Storage,80,90
5986,OFF-PA-10001033,Office Supplies,Paper,210,250
5988,FUR-BO-10003546,Furniture,Bookcases,460,500
5989,OFF-BI-10004390,Office Supplies,Binders,1980,2360
5990,TEC-PH-10001700,Technology,Phones,310,370
5991,FUR-CH-10003396,Furniture,Chairs,170,180
5992,OFF-ST-10001558,Office Supplies,Storage,50,60
5993,OFF-SU-10004782,Office Supplies,Supplies,10,10
5994,FUR-CH-10003298,Furniture,Chairs,400,460
5995,OFF-AP-10000576,Office Supplies,Appliances,350,390
5996,FUR-TA-10003008,Furniture,Tables,260,330
5997,FUR-CH-10001708,Furniture,Chairs,280,340
5998,OFF-PA-10000019,Office Supplies,Paper,20,30
5999,OFF-PA-10002222,Office Supplies,Paper,90,90
6000,FUR-FU-10002553,Furniture,Furnishings,90,90
6002,OFF-BI-10002794,Office Supplies,Binders,10,10
6004,FUR-CH-10003535,Furniture,Chairs,100,110
6006,FUR-FU-10004006,Furniture,Furnishings,110,130
6007,OFF-PA-10000595,Office Supplies,Paper,60,70
6008,OFF-ST-10000798,Office Supplies,Storage,60,70
6009,TEC-MA-10004002,Technology,Machines,2240,2550
6010,OFF-EN-10003296,Office Supplies,Envelopes,230,270
6011,TEC-PH-10004345,Technology,Phones,260,290
6013,TEC-PH-10002885,Technology,Phones,3790,4160
6016,OFF-PA-10003309,Office Supplies,Paper,20,20
6017,OFF-PA-10001977,Office Supplies,Paper,50,60
6018,OFF-AP-10002892,Office Supplies,Appliances,80,90
6022,TEC-AC-10004855,Technology,Accessories,60,70
6023,OFF-AP-10000938,Office Supplies,Appliances,590,650
6029,FUR-CH-10000155,Furniture,Chairs,200,240
6031,OFF-SU-10001218,Office Supplies,Supplies,40,50
6032,FUR-FU-10002963,Furniture,Furnishings,20,20
6033,OFF-AP-10002578,Office Supplies,Appliances,20,20
6034,OFF-BI-10003925,Office Supplies,Binders,270,310
6035,FUR-FU-10003347,Furniture,Furnishings,30,40
6037,OFF-ST-10002583,Office Supplies,Storage,120,130
6039,TEC-PH-10001817,Technology,Phones,730,860
6040,TEC-MA-10001031,Technology,Machines,460,510
6042,FUR-CH-10001482,Furniture,Chairs,250,310
6043,OFF-PA-10001526,Office Supplies,Paper,30,30
6044,FUR-FU-10002937,Furniture,Furnishings,200,240
6045,FUR-TA-10001771,Furniture,Tables,580,690
6046,OFF-BI-10003305,Office Supplies,Binders,20,20
6047,OFF-BI-10001359,Office Supplies,Binders,1160,1350
6048,OFF-PA-10000483,Office Supplies,Paper,150,170
6049,OFF-AR-10000658,Office Supplies,Art,60,60
6050,OFF-AP-10001205,Office Supplies,Appliances,260,270
6052,FUR-FU-10004963,Furniture,Furnishings,30,30
6054,OFF-BI-10001617,Office Supplies,Binders,0,0
6055,OFF-PA-10004665,Office Supplies,Paper,70,80
6057,OFF-PA-10000587,Office Supplies,Paper,40,40
6058,TEC-AC-10004859,Technology,Accessories,30,30
6059,OFF-ST-10001476,Office Supplies,Storage,120,140
6061,TEC-CO-10004202,Technology,Copiers,1040,1200
6065,OFF-SU-10000898,Office Supplies,Supplies,80,90
6066,FUR-CH-10000225,Furniture,Chairs,480,520
6068,TEC-MA-10003176,Technology,Machines,290,340
6070,OFF-ST-10000025,Office Supplies,Storage,130,150
6071,OFF-FA-10001561,Office Supplies,Fasteners,0,0
6073,OFF-BI-10001718,Office Supplies,Binders,140,150
6074,OFF-ST-10002756,Office Supplies,Storage,230,270
6075,TEC-AC-10001432,Technology,Accessories,400,470
6076,TEC-AC-10003399,Technology,Accessories,60,70
6078,FUR-FU-10004864,Furniture,Furnishings,180,190
6079,OFF-ST-10001172,Office Supplies,Storage,130,150
6082,OFF-AR-10003481,Office Supplies,Art,20,20
6084,OFF-LA-10000262,Office Supplies,Labels,0,0
6086,FUR-FU-10004351,Furniture,Furnishings,20,30
6087,OFF-PA-10001870,Office Supplies,Paper,10,10
6089,FUR-CH-10003846,Furniture,Chairs,220,270
6090,TEC-AC-10002647,Technology,Accessories,180,210
6091,OFF-PA-10000807,Office Supplies,Paper,30,40
6093,OFF-ST-10000615,Office Supplies,Storage,40,50
6095,FUR-CH-10003061,Furniture,Chairs,60,80
6098,FUR-CH-10004086,Furniture,Chairs,2570,2890
6099,TEC-PH-10002885,Technology,Phones,1140,1300
6100,FUR-CH-10001215,Furniture,Chairs,2140,2250
6102,TEC-AC-10001998,Technology,Accessories,50,60
6103,FUR-TA-10002356,Furniture,Tables,250,310
6104,OFF-AR-10002399,Office Supplies,Art,10,10
6105,OFF-AP-10001563,Office Supplies,Appliances,20,20
6106,TEC-AC-10004510,Technology,Accessories,60,70
6107,OFF-LA-10001982,Office Supplies,Labels,10,10
6109,FUR-CH-10004495,Furniture,Chairs,1180,1470
6110,OFF-AP-10002311,Office Supplies,Appliances,100,110
6112,FUR-CH-10000454,Furniture,Chairs,1320,1540
6113,FUR-CH-10003746,Furniture,Chairs,360,450
6114,OFF-BI-10003291,Office Supplies,Binders,40,40
6115,TEC-PH-10002114,Technology,Phones,2170,2280
6119,FUR-FU-10004864,Furniture,Furnishings,330,410
6120,FUR-BO-10001972,Furniture,Bookcases,60,70
6121,OFF-ST-10000532,Office Supplies,Storage,50,60
6124,OFF-PA-10001593,Office Supplies,Paper,10,10
6126,FUR-CH-10003817,Furniture,Chairs,270,330
6127,OFF-BI-10002353,Office Supplies,Binders,50,50
6130,FUR-CH-10004477,Furniture,Chairs,660,770
6131,OFF-PA-10001033,Office Supplies,Paper,140,160
6132,FUR-TA-10004152,Furniture,Tables,140,160
6133,OFF-AR-10002135,Office Supplies,Art,160,190
6134,TEC-AC-10000521,Technology,Accessories,30,30
6135,OFF-AP-10000026,Office Supplies,Appliances,60,70
6137,FUR-BO-10001337,Furniture,Bookcases,180,210
6138,OFF-ST-10000532,Office Supplies,Storage,100,120
6139,OFF-PA-10001497,Office Supplies,Paper,230,270
6140,OFF-ST-10002554,Office Supplies,Storage,170,200
6142,OFF-AR-10002987,Office Supplies,Art,110,120
6143,OFF-PA-10000575,Office Supplies,Paper,20,20
6146,OFF-BI-10001191,Office Supplies,Binders,30,40
6147,TEC-PH-10003484,Technology,Phones,190,200
6148,FUR-CH-10003968,Furniture,Chairs,320,340
6149,FUR-BO-10001608,Furniture,Bookcases,280,350
6150,FUR-BO-10004218,Furniture,Bookcases,1030,1200
6153,OFF-ST-10002370,Office Supplies,Storage,40,50
6154,OFF-ST-10000142,Office Supplies,Storage,290,330
6156,OFF-EN-10002504,Office Supplies,Envelopes,60,80
6157,TEC-AC-10004803,Technology,Accessories,160,170
6158,OFF-ST-10001932,Office Supplies,Storage,650,770
6159,TEC-PH-10004667,Technology,Phones,280,320
6162,OFF-BI-10001196,Office Supplies,Binders,30,30
6163,FUR-FU-10003981,Furniture,Furnishings,0,0
6164,FUR-FU-10002508,Furniture,Furnishings,20,20
6165,TEC-AC-10002647,Technology,Accessories,160,170
6166,OFF-PA-10002377,Office Supplies,Paper,110,120
6167,OFF-PA-10004530,Office Supplies,Paper,20,20
6169,OFF-BI-10000948,Office Supplies,Binders,30,30
6171,OFF-BI-10001758,Office Supplies,Binders,20,30
6172,TEC-AC-10003237,Technology,Accessories,20,20
6173,OFF-ST-10002011,Office Supplies,Storage,710,840
6174,FUR-CH-10000309,Furniture,Chairs,1420,1690
6175,OFF-ST-10002444,Office Supplies,Storage,80,90
6176,OFF-EN-10001453,Office Supplies,Envelopes,100,120
6177,OFF-PA-10001801,Office Supplies,Paper,20,20
6178,OFF-ST-10000563,Office Supplies,Storage,60,60
6179,TEC-PH-10000369,Technology,Phones,510,630
6180,TEC-PH-10002538,Technology,Phones,90,110
6182,OFF-ST-10004186,Office Supplies,Storage,710,890
6183,FUR-CH-10004218,Furniture,Chairs,380,400
6184,OFF-AR-10002952,Office Supplies,Art,100,110
6186,OFF-BI-10003963,Office Supplies,Binders,20,30
6187,OFF-AR-10001955,Office Supplies,Art,110,120
6188,TEC-PH-10004345,Technology,Phones,360,380
6189,FUR-FU-10003192,Furniture,Furnishings,750,800
6193,OFF-PA-10000176,Office Supplies,Paper,70,80
6194,TEC-PH-10004165,Technology,Phones,300,330
6195,OFF-ST-10000352,Office Supplies,Storage,60,70
6196,OFF-PA-10000726,Office Supplies,Paper,50,60
6197,TEC-PH-10001536,Technology,Phones,50,50
6198,OFF-PA-10001790,Office Supplies,Paper,80,100
6199,TEC-CO-10001766,Technology,Copiers,1370,1440
6200,TEC-AC-10004396,Technology,Accessories,30,40
6201,FUR-CH-10001708,Furniture,Chairs,460,560
6202,TEC-PH-10001305,Technology,Phones,190,240
6204,OFF-PA-10000726,Office Supplies,Paper,50,50
6205,OFF-FA-10003112,Office Supplies,Fasteners,30,30
6206,FUR-CH-10002372,Furniture,Chairs,50,60
6207,OFF-ST-10000563,Office Supplies,Storage,50,50
6208,OFF-BI-10003925,Office Supplies,Binders,2260,2790
6209,OFF-ST-10003306,Office Supplies,Storage,890,1000
6210,FUR-FU-10001475,Furniture,Furnishings,60,70
6215,OFF-EN-10001539,Office Supplies,Envelopes,50,60
6216,TEC-PH-10004897,Technology,Phones,20,30
6217,TEC-PH-10001300,Technology,Phones,110,130
6218,TEC-PH-10001557,Technology,Phones,170,190
6219,OFF-ST-10000617,Office Supplies,Storage,20,20
6220,OFF-LA-10000121,Office Supplies,Labels,60,60
6223,OFF-ST-10004123,Office Supplies,Storage,180,220
6224,FUR-BO-10003660,Furniture,Bookcases,60,70
6225,FUR-CH-10000422,Furniture,Chairs,260,290
6227,TEC-PH-10004093,Technology,Phones,90,110
6228,TEC-AC-10000171,Technology,Accessories,50,60
6229,OFF-AR-10001166,Office Supplies,Art,30,30
6230,FUR-CH-10003199,Furniture,Chairs,150,180
6232,OFF-PA-10004101,Office Supplies,Paper,70,70
6233,OFF-BI-10004600,Office Supplies,Binders,1190,1470
6234,TEC-PH-10000127,Technology,Phones,60,80
6235,OFF-EN-10004386,Office Supplies,Envelopes,60,60
6236,OFF-BI-10004506,Office Supplies,Binders,20,30
6237,FUR-FU-10004597,Furniture,Furnishings,140,170
6238,OFF-ST-10001496,Office Supplies,Storage,300,360
6240,FUR-FU-10001185,Furniture,Furnishings,230,250
6241,OFF-BI-10000977,Office Supplies,Binders,20,20
6243,OFF-AR-10002067,Office Supplies,Art,100,120
6246,OFF-BI-10000632,Office Supplies,Binders,40,40
6248,OFF-AP-10001564,Office Supplies,Appliances,390,470
6249,OFF-PA-10004082,Office Supplies,Paper,10,10
6250,OFF-AP-10004249,Office Supplies,Appliances,0,0
6252,TEC-PH-10004922,Technology,Phones,180,200
6253,FUR-FU-10001731,Furniture,Furnishings,20,20
6255,OFF-BI-10003166,Office Supplies,Binders,0,0
6256,OFF-SU-10000646,Office Supplies,Supplies,360,380
6260,OFF-LA-10001158,Office Supplies,Labels,30,40
6261,OFF-BI-10004584,Office Supplies,Binders,400,440
6263,OFF-BI-10004654,Office Supplies,Binders,30,30
6266,TEC-PH-10002496,Technology,Phones,290,310
6268,TEC-PH-10001448,Technology,Phones,30,40
6269,FUR-CH-10004983,Furniture,Chairs,1030,1160
6270,OFF-AR-10004022,Office Supplies,Art,170,180
6271,TEC-AC-10001284,Technology,Accessories,100,120
6273,TEC-AC-10004595,Technology,Accessories,400,430
6274,FUR-FU-10004164,Furniture,Furnishings,20,20
6275,OFF-LA-10001074,Office Supplies,Labels,80,90
6276,OFF-ST-10000604,Office Supplies,Storage,60,70
6278,OFF-BI-10000042,Office Supplies,Binders,10,10
6280,FUR-FU-10002874,Furniture,Furnishings,50,60
6281,OFF-ST-10003994,Office Supplies,Storage,120,140
6282,OFF-EN-10001453,Office Supplies,Envelopes,280,300
6283,FUR-CH-10000988,Furniture,Chairs,490,560
6284,FUR-TA-10003238,Furniture,Tables,590,660
6285,TEC-PH-10001061,Technology,Phones,200,240
6286,FUR-TA-10003715,Furniture,Tables,460,500
6287,OFF-BI-10001597,Office Supplies,Binders,160,200
6288,FUR-CH-10004063,Furniture,Chairs,790,920
6289,FUR-FU-10001979,Furniture,Furnishings,280,330
6290,FUR-CH-10001854,Furniture,Chairs,610,700
6291,TEC-PH-10002923,Technology,Phones,70,90
6292,OFF-AR-10004691,Office Supplies,Art,50,60
6294,OFF-AP-10002651,Office Supplies,Appliances,1570,1740
6295,OFF-ST-10000689,Office Supplies,Storage,670,700
6296,OFF-PA-10003302,Office Supplies,Paper,120,140
6297,OFF-BI-10001460,Office Supplies,Binders,40,40
6298,FUR-FU-10003489,Furniture,Furnishings,30,30
6299,OFF-BI-10002794,Office Supplies,Binders,20,20
6300,OFF-EN-10000461,Office Supplies,Envelopes,10,10
6301,TEC-PH-10001305,Technology,Phones,190,200
6303,OFF-PA-10002947,Office Supplies,Paper,10,10
6304,OFF-SU-10002301,Office Supplies,Supplies,20,20
6305,FUR-CH-10003298,Furniture,Chairs,80,100
6306,OFF-PA-10004353,Office Supplies,Paper,40,50
6307,FUR-CH-10000229,Furniture,Chairs,570,650
6308,OFF-LA-10003930,Office Supplies,Labels,600,630
6311,OFF-ST-10001932,Office Supplies,Storage,520,580
6312,TEC-PH-10000923,Technology,Phones,10,10
6313,OFF-AR-10000380,Office Supplies,Art,120,150
6314,OFF-LA-10003930,Office Supplies,Labels,180,200
6315,OFF-PA-10001815,Office Supplies,Paper,120,140
6317,TEC-PH-10004071,Technology,Phones,40,40
6318,OFF-PA-10002377,Office Supplies,Paper,20,30
6322,TEC-MA-10000423,Technology,Machines,60,70
6323,OFF-PA-10002986,Office Supplies,Paper,20,30
6324,OFF-EN-10001434,Office Supplies,Envelopes,180,210
6325,OFF-ST-10000760,Office Supplies,Storage,10,10
6326,FUR-FU-10002918,Furniture,Furnishings,250,270
6328,OFF-AP-10002311,Office Supplies,Appliances,230,250
6329,OFF-ST-10003123,Office Supplies,Storage,60,70
6330,OFF-AR-10004456,Office Supplies,Art,30,40
6333,OFF-PA-10001970,Office Supplies,Paper,40,50
6334,OFF-BI-10002954,Office Supplies,Binders,20,20
6335,FUR-FU-10000672,Furniture,Furnishings,50,50
6336,TEC-PH-10004908,Technology,Phones,290,340
6337,TEC-PH-10003095,Technology,Phones,70,90
6338,FUR-CH-10002880,Furniture,Chairs,180,220
6339,TEC-MA-10001047,Technology,Machines,4520,5200
6340,OFF-ST-10002554,Office Supplies,Storage,140,160
6341,TEC-AC-10004469,Technology,Accessories,100,120
6342,OFF-BI-10000309,Office Supplies,Binders,20,30
6343,OFF-BI-10001765,Office Supplies,Binders,60,70
6344,TEC-PH-10001619,Technology,Phones,540,590
6345,OFF-LA-10002034,Office Supplies,Labels,20,20
6347,OFF-ST-10000876,Office Supplies,Storage,40,40
6350,TEC-PH-10002549,Technology,Phones,330,360
6351,OFF-BI-10004209,Office Supplies,Binders,0,0
6352,OFF-AP-10001962,Office Supplies,Appliances,10,10
6353,TEC-PH-10002922,Technology,Phones,310,340
6355,OFF-BI-10001757,Office Supplies,Binders,20,20
6356,OFF-PA-10004621,Office Supplies,Paper,30,30
6357,OFF-PA-10002262,Office Supplies,Paper,10,10
6358,TEC-PH-10004100,Technology,Phones,80,90
6360,OFF-AR-10003179,Office Supplies,Art,40,50
6361,OFF-BI-10001670,Office Supplies,Binders,140,150
6362,TEC-MA-10002073,Technology,Machines,880,1040
6364,TEC-PH-10004006,Technology,Phones,40,40
6365,OFF-SU-10000646,Office Supplies,Supplies,210,240
6366,TEC-PH-10002262,Technology,Phones,100,120
6367,OFF-BI-10002082,Office Supplies,Binders,120,130
6368,FUR-FU-10001756,Furniture,Furnishings,30,40
6369,FUR-BO-10002598,Furniture,Bookcases,90,110
6370,FUR-FU-10001934,Furniture,Furnishings,80,80
6372,TEC-AC-10002049,Technology,Accessories,300,370
6373,FUR-CH-10001394,Furniture,Chairs,450,560
6374,OFF-ST-10000798,Office Supplies,Storage,90,100
6377,TEC-AC-10004571,Technology,Accessories,80,100
6378,OFF-ST-10003692,Office Supplies,Storage,240,290
6379,OFF-FA-10001883,Office Supplies,Fasteners,40,50
6380,FUR-BO-10004015,Furniture,Bookcases,260,300
6381,TEC-PH-10000141,Technology,Phones,130,160
6382,OFF-BI-10001597,Office Supplies,Binders,30,30
6384,TEC-AC-10002331,Technology,Accessories,60,60
6385,OFF-BI-10001098,Office Supplies,Binders,0,0
6387,OFF-ST-10000991,Office Supplies,Storage,190,230
6388,OFF-EN-10000056,Office Supplies,Envelopes,280,310
6390,OFF-PA-10001471,Office Supplies,Paper,10,10
6392,OFF-FA-10000621,Office Supplies,Fasteners,20,20
6393,FUR-FU-10002937,Furniture,Furnishings,380,400
6394,OFF-ST-10004507,Office Supplies,Storage,20,20
6395,OFF-BI-10000279,Office Supplies,Binders,20,20
6397,TEC-PH-10003601,Technology,Phones,770,820
6399,OFF-AR-10000380,Office Supplies,Art,210,230
6400,FUR-BO-10000330,Furniture,Bookcases,220,240
6403,TEC-PH-10001198,Technology,Phones,150,180
6404,FUR-CH-10002331,Furniture,Chairs,510,570
6405,OFF-ST-10002370,Office Supplies,Storage,120,150
6406,FUR-CH-10003981,Furniture,Chairs,770,900
6407,OFF-AR-10001446,Office Supplies,Art,40,50
6408,OFF-PA-10000300,Office Supplies,Paper,50,50
6409,TEC-PH-10004071,Technology,Phones,10,10
6410,OFF-PA-10003134,Office Supplies,Paper,70,80
6411,OFF-BI-10002735,Office Supplies,Binders,90,100
6413,OFF-BI-10004099,Office Supplies,Binders,10,10
6414,OFF-PA-10003395,Office Supplies,Paper,70,80
6417,OFF-SU-10001218,Office Supplies,Supplies,20,20
6418,FUR-CH-10002084,Furniture,Chairs,320,370
6419,OFF-AR-10004269,Office Supplies,Art,10,10
6420,OFF-ST-10001128,Office Supplies,Storage,300,330
6421,TEC-AC-10002006,Technology,Accessories,90,110
6422,FUR-CH-10003956,Furniture,Chairs,410,450
6423,OFF-PA-10000552,Office Supplies,Paper,20,20
6424,TEC-CO-10004722,Technology,Copiers,7310,8400
6425,OFF-BI-10004308,Office Supplies,Binders,10,10
6427,TEC-PH-10004080,Technology,Phones,100,120
6428,OFF-ST-10001558,Office Supplies,Storage,30,30
6429,FUR-TA-10001768,Furniture,Tables,870,950
6430,OFF-BI-10002982,Office Supplies,Binders,10,10
6431,FUR-FU-10001468,Furniture,Furnishings,340,410
6432,OFF-PA-10001838,Office Supplies,Paper,20,20
6433,TEC-PH-10002890,Technology,Phones,150,180
6434,FUR-FU-10004963,Furniture,Furnishings,40,40
6435,OFF-ST-10000025,Office Supplies,Storage,450,480
6436,TEC-PH-10004389,Technology,Phones,250,300
6437,FUR-TA-10000577,Furniture,Tables,890,970
6438,FUR-CH-10003298,Furniture,Chairs,550,590
6440,OFF-ST-10003123,Office Supplies,Storage,80,100
6443,FUR-FU-10003535,Furniture,Furnishings,70,80
6444,OFF-FA-10000611,Office Supplies,Fasteners,10,10
6445,FUR-FU-10004848,Furniture,Furnishings,100,100
6446,OFF-LA-10002381,Office Supplies,Labels,0,0
6447,OFF-ST-10000918,Office Supplies,Storage,10,10
6448,OFF-BI-10000822,Office Supplies,Binders,10,10
6449,OFF-PA-10002222,Office Supplies,Paper,50,50
6452,OFF-AR-10000657,Office Supplies,Art,0,0
6454,FUR-FU-10003142,Furniture,Furnishings,40,40
6455,TEC-PH-10002468,Technology,Phones,130,140
6456,OFF-AR-10004165,Office Supplies,Art,20,20
6459,OFF-AR-10003338,Office Supplies,Art,40,40
6460,TEC-AC-10003280,Technology,Accessories,70,90
6461,FUR-CH-10003298,Furniture,Chairs,220,260
6462,OFF-LA-10004544,Office Supplies,Labels,60,70
6464,OFF-ST-10003572,Office Supplies,Storage,70,80
6465,TEC-AC-10002331,Technology,Accessories,60,70
6466,OFF-ST-10000142,Office Supplies,Storage,1850,2080
6467,TEC-PH-10000441,Technology,Phones,520,630
6468,FUR-FU-10004864,Furniture,Furnishings,60,70
6469,TEC-PH-10001750,Technology,Phones,110,130
6470,TEC-AC-10004510,Technology,Accessories,100,110
6472,OFF-AP-10003590,Office Supplies,Appliances,760,870
