order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,final_customer_price,profit
4591,13-09-2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Supplies,OFF-SU-10000952,20,20,2,2,39.2,-0.7999999999999972
4592,17-06-2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10002275,270,300,2,4,576.0,36.0
4593,03-08-2023,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003535,130,150,3,3,436.5,46.5
4594,30-09-2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10004052,10,10,2,2,19.6,-0.3999999999999986
4595,02-11-2023,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10003473,790,900,3,5,2565.0,195.0
4596,10-12-2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10001897,40,50,3,5,142.5,22.5
4597,16-05-2022,Second Class,Home Office,United States,Washington,District of Columbia,20016,East,Office Supplies,Art,OFF-AR-10000034,20,30,8,2,235.2,75.19999999999999
4598,07-02-2022,Standard Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Supplies,OFF-SU-10004115,20,20,3,5,57.0,-3.0
4599,03-06-2022,Standard Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Appliances,OFF-AP-10001947,80,90,5,2,441.0,41.0
4600,23-01-2023,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Furniture,Chairs,FUR-CH-10004853,130,150,1,3,145.5,15.5
4601,08-10-2022,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Office Supplies,Envelopes,OFF-EN-10000483,130,140,9,5,1197.0,27.0
4602,12-01-2022,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Office Supplies,Fasteners,OFF-FA-10001332,10,10,4,2,39.2,-0.7999999999999972
4603,02-09-2023,Second Class,Home Office,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,OFF-PA-10003790,20,20,1,5,19.0,-1.0
4604,23-02-2023,Second Class,Home Office,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,OFF-PA-10003134,140,150,4,3,582.0,22.0
4605,20-11-2023,Second Class,Home Office,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Envelopes,OFF-EN-10004459,10,10,2,2,19.6,-0.3999999999999986
4606,11-07-2023,Second Class,Home Office,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10003628,160,170,7,4,1142.3999999999999,22.399999999999864
4607,25-09-2022,Standard Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,TEC-PH-10004093,40,50,1,3,48.5,8.5
4608,06-06-2023,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Storage,OFF-ST-10001490,440,540,3,2,1587.6,267.5999999999999
4609,11-12-2023,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,OFF-BI-10000605,10,10,2,5,19.0,-1.0
4610,31-10-2023,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Paper,OFF-PA-10004255,40,50,7,3,339.5,59.5
4611,03-10-2023,Standard Class,Consumer,United States,Oceanside,California,92054,West,Furniture,Furnishings,FUR-FU-10000023,50,50,8,5,380.0,-20.0
4612,28-10-2022,Second Class,Corporate,United States,Gulfport,Mississippi,39503,South,Office Supplies,Binders,OFF-BI-10000285,30,30,4,5,114.0,-6.0
4613,15-12-2023,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10000588,40,50,3,2,147.0,27.0
4614,19-11-2023,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10002250,20,20,5,2,98.0,-2.0
4615,10-04-2022,Standard Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10002457,50,60,3,5,171.0,21.0
4616,23-04-2022,Standard Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Fasteners,OFF-FA-10002763,20,30,9,3,261.9,81.89999999999998
4617,17-12-2023,Second Class,Corporate,United States,Houston,Texas,77095,Central,Technology,Accessories,TEC-AC-10000109,110,130,3,2,382.2,52.19999999999999
4618,26-10-2023,Standard Class,Home Office,United States,Everett,Massachusetts,2149,East,Technology,Phones,TEC-PH-10002415,510,590,2,4,1132.8,112.79999999999995
4619,15-10-2022,Standard Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Chairs,FUR-CH-10000785,490,540,3,5,1539.0,69.0
4620,14-10-2023,First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Copiers,TEC-CO-10001449,2560,2880,6,2,16934.4,1574.4000000000015
4621,01-08-2023,First Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10001670,80,90,3,5,256.5,16.5
4622,04-07-2022,Second Class,Corporate,United States,Wilmington,Delaware,19805,East,Office Supplies,Storage,OFF-ST-10001328,70,80,5,3,388.0,38.0
4623,16-04-2022,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Supplies,OFF-SU-10001225,10,10,3,4,28.799999999999997,-1.2000000000000028
4624,18-10-2022,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Paper,OFF-PA-10000357,170,180,4,4,691.1999999999999,11.199999999999932
4625,08-02-2022,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Storage,OFF-ST-10000046,210,260,2,2,509.59999999999997,89.59999999999997
4626,20-05-2023,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Furnishings,FUR-FU-10000023,10,10,3,5,28.5,-1.5
4627,17-10-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10003455,70,80,5,5,380.0,30.0
4628,26-08-2022,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10000876,20,20,2,3,38.8,-1.2000000000000028
4629,28-04-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10003582,130,140,5,3,679.0,29.0
4630,09-03-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10004258,40,40,3,5,114.0,-6.0
4631,02-02-2022,Same Day,Consumer,United States,Mount Pleasant,Michigan,48858,Central,Furniture,Furnishings,FUR-FU-10000719,20,20,2,3,38.8,-1.2000000000000028
4632,09-02-2023,Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Labels,OFF-LA-10001297,40,50,5,2,245.0,45.0
4633,14-07-2023,Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10000723,100,120,3,4,345.59999999999997,45.599999999999966
4634,27-10-2022,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Bookcases,FUR-BO-10003893,470,590,6,5,3363.0,543.0
4635,10-03-2022,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10000736,60,80,1,5,76.0,16.0
4636,05-06-2022,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10000736,210,240,3,2,705.6,75.60000000000002
4637,25-10-2023,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10003373,100,120,4,2,470.4,70.39999999999998
4638,20-06-2022,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10000390,10,10,3,4,28.799999999999997,-1.2000000000000028
4639,07-08-2023,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10001725,40,50,2,5,95.0,15.0
4640,30-05-2022,Standard Class,Consumer,United States,Newport News,Virginia,23602,South,Technology,Copiers,TEC-CO-10001943,1410,1600,8,2,12544.0,1264.0
4641,10-12-2022,Standard Class,Consumer,United States,Newport News,Virginia,23602,South,Office Supplies,Envelopes,OFF-EN-10002312,10,10,1,2,9.8,-0.1999999999999993
4642,04-02-2022,Second Class,Consumer,United States,Fort Collins,Colorado,80525,West,Office Supplies,Binders,OFF-BI-10000831,0,0,4,5,0.0,0.0
4643,09-02-2022,Second Class,Consumer,United States,Fort Collins,Colorado,80525,West,Furniture,Chairs,FUR-CH-10000749,510,580,4,5,2204.0,164.0
4644,05-01-2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10002003,10,10,2,3,19.4,-0.6000000000000014
4645,21-10-2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Machines,TEC-MA-10001972,500,560,2,5,1064.0,64.0
4646,03-05-2023,Standard Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10000225,140,150,2,3,291.0,11.0
4647,23-05-2022,Standard Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Paper,OFF-PA-10001622,10,10,3,5,28.5,-1.5
4648,06-12-2023,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10004983,340,430,3,3,1251.3,231.29999999999995
4649,26-10-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10003228,410,440,9,3,3841.2,151.19999999999982
4650,08-12-2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Supplies,OFF-SU-10004498,50,60,5,2,294.0,44.0
4651,05-12-2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10001878,190,240,5,3,1164.0,214.0
4652,05-08-2023,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10002923,160,200,4,3,776.0,136.0
4653,06-10-2022,Standard Class,Home Office,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Paper,OFF-PA-10001838,10,10,2,3,19.4,-0.6000000000000014
4654,29-01-2023,Standard Class,Home Office,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Storage,OFF-ST-10003123,140,170,5,3,824.5,124.5
4655,27-05-2023,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10001332,0,0,1,4,0.0,0.0
4656,15-12-2023,Standard Class,Corporate,United States,Freeport,Illinois,61032,Central,Office Supplies,Storage,OFF-ST-10003442,40,50,2,3,97.0,17.0
4657,06-08-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10001468,50,60,2,2,117.6,17.599999999999994
4658,15-07-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,OFF-AP-10003266,20,20,2,4,38.4,-1.6000000000000014
4659,07-09-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10002230,10,10,2,3,19.4,-0.6000000000000014
4660,30-01-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,OFF-AP-10003622,20,20,7,3,135.79999999999998,-4.200000000000017
4661,19-05-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10001542,30,30,3,5,85.5,-4.5
4662,19-01-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002965,720,840,6,3,4888.8,568.8000000000002
4663,28-10-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10000563,70,80,3,3,232.79999999999998,22.799999999999983
4664,28-08-2022,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Labels,OFF-LA-10002787,0,0,1,5,0.0,0.0
4665,18-03-2022,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Binders,OFF-BI-10004022,10,10,9,2,88.2,-1.7999999999999972
4666,28-03-2022,Standard Class,Consumer,United States,Pembroke Pines,Florida,33024,South,Office Supplies,Labels,OFF-LA-10001158,20,20,2,5,38.0,-2.0
4667,15-09-2022,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10000076,70,80,4,4,307.2,27.19999999999999
4668,03-12-2023,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10002335,70,70,2,3,135.79999999999998,-4.200000000000017
4669,04-08-2022,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Binders,OFF-BI-10002827,10,10,10,2,98.0,-2.0
4670,06-08-2022,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Furniture,Bookcases,FUR-BO-10001601,500,620,7,4,4166.4,666.3999999999996
4671,02-09-2023,Standard Class,Corporate,United States,Fort Worth,Texas,76106,Central,Office Supplies,Storage,OFF-ST-10001932,700,770,5,3,3734.5,234.5
4672,06-08-2023,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Appliances,OFF-AP-10001005,240,280,4,2,1097.6,137.5999999999999
4673,30-01-2023,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,TEC-PH-10004042,580,640,4,2,2508.8,188.80000000000018
4674,17-11-2023,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,TEC-PH-10001079,110,120,1,3,116.39999999999999,6.3999999999999915
4675,24-10-2023,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Furnishings,FUR-FU-10002918,220,270,3,2,793.8,133.79999999999995
4676,30-12-2023,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10003832,20,20,2,5,38.0,-2.0
4677,11-04-2022,Standard Class,Consumer,United States,Logan,Utah,84321,West,Office Supplies,Binders,OFF-BI-10001617,30,30,4,2,117.6,-2.4000000000000057
4678,22-10-2023,Standard Class,Consumer,United States,Logan,Utah,84321,West,Office Supplies,Storage,OFF-ST-10000736,70,80,1,3,77.6,7.599999999999994
4679,24-08-2022,Standard Class,Consumer,United States,Logan,Utah,84321,West,Technology,Accessories,TEC-AC-10004877,70,80,12,2,940.8,100.79999999999995
4680,27-01-2023,Standard Class,Consumer,United States,Logan,Utah,84321,West,Office Supplies,Storage,OFF-ST-10003221,20,20,2,4,38.4,-1.6000000000000014
4681,17-03-2023,Standard Class,Consumer,United States,Logan,Utah,84321,West,Office Supplies,Binders,OFF-BI-10003007,50,60,2,4,115.19999999999999,15.199999999999989
4682,09-11-2022,Second Class,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Fasteners,OFF-FA-10000936,30,30,9,3,261.9,-8.100000000000023
4683,06-04-2023,Same Day,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Phones,TEC-PH-10003811,810,860,9,4,7430.4,140.39999999999964
4684,13-04-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10004152,230,240,4,3,931.1999999999999,11.199999999999932
4685,06-07-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Bookcases,FUR-BO-10002853,140,160,4,2,627.2,67.20000000000005
4686,20-08-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10002071,0,0,2,4,0.0,0.0
4687,13-10-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Fasteners,OFF-FA-10000053,10,10,7,3,67.89999999999999,-2.1000000000000085
4688,10-03-2023,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Technology,Phones,TEC-PH-10001305,390,440,9,3,3841.2,331.1999999999998
4689,10-07-2023,Standard Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Office Supplies,Binders,OFF-BI-10001525,10,10,5,4,48.0,-2.0
4690,23-07-2022,First Class,Consumer,United States,Tucson,Arizona,85705,West,Furniture,Furnishings,FUR-FU-10001876,50,50,2,2,98.0,-2.0
4691,07-09-2023,First Class,Consumer,United States,Tucson,Arizona,85705,West,Technology,Accessories,TEC-AC-10003628,60,70,3,3,203.7,23.69999999999999
4692,24-07-2023,First Class,Consumer,United States,Tucson,Arizona,85705,West,Furniture,Chairs,FUR-CH-10004860,210,240,3,2,705.6,75.60000000000002
4693,12-02-2023,First Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10000357,180,220,5,3,1067.0,167.0
4694,29-11-2023,First Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10003270,10,10,2,4,19.2,-0.8000000000000007
4695,11-01-2023,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10000320,30,30,4,4,115.19999999999999,-4.800000000000011
4696,27-03-2022,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Chairs,FUR-CH-10003846,260,300,3,5,855.0,75.0
4697,17-03-2022,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Chairs,FUR-CH-10004875,130,140,2,4,268.8,8.800000000000011
4698,03-04-2023,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Chairs,FUR-CH-10003817,520,550,9,4,4752.0,72.0
4699,22-11-2023,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Furnishings,FUR-FU-10002116,200,210,3,5,598.5,-1.5
4700,29-11-2023,Standard Class,Home Office,United States,Austin,Texas,78745,Central,Office Supplies,Art,OFF-AR-10003481,10,10,2,5,19.0,-1.0
4701,25-08-2023,Standard Class,Home Office,United States,Austin,Texas,78745,Central,Office Supplies,Storage,OFF-ST-10004180,60,70,2,2,137.2,17.19999999999999
4702,19-11-2023,Standard Class,Home Office,United States,Austin,Texas,78745,Central,Office Supplies,Paper,OFF-PA-10003657,10,10,2,3,19.4,-0.6000000000000014
4703,17-12-2023,Standard Class,Home Office,United States,Austin,Texas,78745,Central,Furniture,Furnishings,FUR-FU-10001967,10,10,1,4,9.6,-0.40000000000000036
4704,03-04-2022,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,OFF-AP-10002082,10,10,2,5,19.0,-1.0
4705,16-03-2022,First Class,Consumer,United States,Waterbury,Connecticut,6708,East,Office Supplies,Supplies,OFF-SU-10000381,60,70,7,5,465.5,45.5
4706,04-08-2023,First Class,Consumer,United States,Waterbury,Connecticut,6708,East,Office Supplies,Labels,OFF-LA-10002475,10,10,2,3,19.4,-0.6000000000000014
4707,05-05-2022,First Class,Consumer,United States,Waterbury,Connecticut,6708,East,Furniture,Furnishings,FUR-FU-10003975,140,170,4,2,666.4,106.39999999999998
